gene1_name,gene2_name,cell_line,label
CCNK,LEO1,Jurkat,1
CCNK,MED10,Jurkat,0
CCNK,MRPL22,Jurkat,0
CCNK,MRPL35,Jurkat,0
CCNK,MRPS16,Jurkat,0
CCNK,MRPS27,Jurkat,0
CCNK,MTBP,Jurkat,0
CCNK,MTOR,Jurkat,0
CCNK,NAT10,Jurkat,0
CCNK,NDUFA8,Jurkat,0
CCNK,NUDC,Jurkat,0
CCNK,NUP54,Jurkat,0
CCNK,PGK1,Jurkat,0
CCNK,PMF1,Jurkat,0
CCNK,PRIM2,Jurkat,0
CCNK,PSMC1,Jurkat,0
CCNK,PTCD3,Jurkat,0
CCNK,PWP1,Jurkat,0
CCNK,RBBP8,Jurkat,0
CCNK,RBM25,Jurkat,0
CCNK,SEH1L,Jurkat,0
CCNK,SKA3,Jurkat,0
CCNK,STXBP4,Jurkat,0
CCNK,SYVN1,Jurkat,0
CCNK,ZMAT5,Jurkat,0
CCNK,ZNF511,Jurkat,0
CCNK,ZNRD1,Jurkat,0
CCT8,CNOT1,Jurkat,0
CCT8,DNTTIP2,Jurkat,0
CCT8,EMC7,Jurkat,0
CCT8,FAM98B,Jurkat,0
CCT8,MBTPS2,Jurkat,0
CCT8,MED10,Jurkat,0
CCT8,MRPS14,Jurkat,0
CCT8,NAA25,Jurkat,0
CCT8,NOLC1,Jurkat,0
CCT8,PGK1,Jurkat,0
CCT8,PPIE,Jurkat,0
CCT8,PRMT5,Jurkat,0
CCT8,RNGTT,Jurkat,0
CCT8,SCO1,Jurkat,0
CCT8,SKIV2L,Jurkat,0
CCT8,TSEN2,Jurkat,0
CCT8,UBA3,Jurkat,0
CCT8,WDR7,Jurkat,0
CDC16,COA3,Jurkat,0
CDC16,EIF4A1,Jurkat,0
CDC16,FDPS,Jurkat,0
CDC16,LARS2,Jurkat,0
CDC16,MCM3AP,Jurkat,0
CDC16,MED1,Jurkat,0
CDC16,MED17,Jurkat,0
CDC16,MRPS27,Jurkat,0
CDC16,MTHFD2,Jurkat,0
CDC16,NCBP1,Jurkat,1
CDC16,NFYC,Jurkat,0
CDC16,PNISR,Jurkat,0
CDC16,RPL35,Jurkat,0
CDC16,RPSA,Jurkat,0
CDC16,SNAPC1,Jurkat,0
CDC16,SNRPD3,Jurkat,0
CDC16,SSBP1,Jurkat,0
CDC16,SYVN1,Jurkat,0
CDC16,TRPM7,Jurkat,0
CDC16,ZCCHC9,Jurkat,0
CDC23,CENPK,Jurkat,1
CDC23,CEP152,Jurkat,0
CDC23,CMAS,Jurkat,0
CDC23,COPE,Jurkat,0
CDC23,DAP3,Jurkat,0
CDC23,DHODH,Jurkat,0
CDC23,EIF2B5,Jurkat,0
CDC23,EIF3M,Jurkat,0
CDC23,FBXO28,Jurkat,0
CDC23,GNL3L,Jurkat,0
CDC23,GNPAT,Jurkat,0
CDC23,GTF2H4,Jurkat,0
CDC23,GTF3C3,Jurkat,0
CDC23,KCTD10,Jurkat,0
CDC23,LARS2,Jurkat,0
CDC23,LEO1,Jurkat,1
CDC23,MED9,Jurkat,0
CDC23,MRPL13,Jurkat,0
CDC23,MRPL37,Jurkat,0
CDC23,MRPS14,Jurkat,0
CDC23,NAT10,Jurkat,0
CDC23,NDUFB2,Jurkat,0
CDC23,NFYC,Jurkat,1
CDC23,POLN,Jurkat,1
CDC23,PPAT,Jurkat,0
CDC23,PSMD12,Jurkat,0
CDC23,PTTG1,Jurkat,0
CDC23,RBFA,Jurkat,0
CDC23,SKA3,Jurkat,0
CDC23,SNRNP70,Jurkat,0
CDC23,SSB,Jurkat,0
CDC23,SSBP1,Jurkat,0
CDC23,TRA2B,Jurkat,0
CDC23,UQCRB,Jurkat,0
CDC23,WDR61,Jurkat,1
CDC23,ZMAT5,Jurkat,0
CDC23,ZNRD1,Jurkat,0
CDC26,CSTF3,Jurkat,0
CDC26,CTNNBL1,Jurkat,0
CDC26,EEF1G,Jurkat,0
CDC26,EXOSC4,Jurkat,0
CDC26,FIP1L1,Jurkat,0
CDC26,GTF3C3,Jurkat,0
CDC26,KCTD10,Jurkat,0
CDC26,NDUFA9,Jurkat,0
CDC26,NEMF,Jurkat,0
CDC26,NOLC1,Jurkat,0
CDC26,OGFOD1,Jurkat,0
CDC26,PGD,Jurkat,0
CDC26,PPCS,Jurkat,0
CDC26,PPIE,Jurkat,0
CDC26,PSMD6,Jurkat,0
CDC26,RPF2,Jurkat,0
CDC26,RPTOR,Jurkat,0
CDC26,RRM1,Jurkat,0
CDC26,SEH1L,Jurkat,0
CDC26,SKIV2L,Jurkat,0
CDC26,TTC4,Jurkat,0
CDC26,TUBGCP3,Jurkat,0
CDC26,UBA3,Jurkat,0
CDC26,ZCCHC9,Jurkat,0
CDC26,ZMAT2,Jurkat,0
CDC26,ZMAT5,Jurkat,0
CDC26,ZNF511,Jurkat,0
CDC27,CENPW,Jurkat,1
CDC27,CMAS,Jurkat,0
CDC27,DHX37,Jurkat,0
CDC27,DNTTIP2,Jurkat,0
CDC27,DYNC1H1,Jurkat,0
CDC27,EIF3H,Jurkat,0
CDC27,EIF3M,Jurkat,0
CDC27,GNPAT,Jurkat,0
CDC27,GTF3C3,Jurkat,1
CDC27,HYPK,Jurkat,0
CDC27,LEO1,Jurkat,1
CDC27,MED14,Jurkat,0
CDC27,METAP2,Jurkat,0
CDC27,METTL17,Jurkat,0
CDC27,MRPL10,Jurkat,0
CDC27,MRPL18,Jurkat,0
CDC27,MRPL33,Jurkat,0
CDC27,MRPL42,Jurkat,0
CDC27,MRPS10,Jurkat,0
CDC27,NACA,Jurkat,0
CDC27,NAMPT,Jurkat,0
CDC27,NCAPD2,Jurkat,0
CDC27,NOC2L,Jurkat,0
CDC27,PDSS2,Jurkat,0
CDC27,POLE,Jurkat,0
CDC27,POLN,Jurkat,1
CDC27,RBM17,Jurkat,0
CDC27,ROMO1,Jurkat,0
CDC27,RPLP2,Jurkat,0
CDC27,RPS28,Jurkat,0
CDC27,RRM1,Jurkat,0
CDC27,SKA3,Jurkat,1
CDC27,SNRNP200,Jurkat,0
CDC27,SNRPC,Jurkat,0
CDC27,TAF1,Jurkat,0
CDC27,TIMM9,Jurkat,0
CDC27,UBA2,Jurkat,0
CDC27,WDR61,Jurkat,1
CDC27,ZNHIT6,Jurkat,0
CDC40,EBNA1BP2,Jurkat,0
CDC40,EXOSC2,Jurkat,0
CDC40,FH,Jurkat,0
CDC40,GPN3,Jurkat,0
CDC40,HSCB,Jurkat,0
CDC40,MRPL33,Jurkat,0
CDC40,MRPS9,Jurkat,0
CDC40,NCAPD2,Jurkat,0
CDC40,NDUFB4,Jurkat,0
CDC40,PPCS,Jurkat,0
CDC40,PSMB7,Jurkat,0
CDC40,RFC4,Jurkat,0
CDC40,RPL11,Jurkat,0
CDC40,RPL35,Jurkat,0
CDC40,SFXN1,Jurkat,0
CDC40,SNRNP70,Jurkat,0
CDC40,TFB1M,Jurkat,0
CDC40,TTC4,Jurkat,0
CDC40,TUBGCP3,Jurkat,0
CDC40,ZCCHC9,Jurkat,0
CDK1,COPS4,Jurkat,0
CDK1,EIF3C,Jurkat,0
CDK1,LIAS,Jurkat,0
CDK1,MAX,Jurkat,0
CDK1,MRPL39,Jurkat,0
CDK1,MRPS11,Jurkat,0
CDK1,NCAPD2,Jurkat,0
CDK1,NOL9,Jurkat,0
CDK1,OPA1,Jurkat,0
CDK1,PAXBP1,Jurkat,0
CDK1,PSMD12,Jurkat,0
CDK1,PTCD3,Jurkat,0
CDK1,PTTG1,Jurkat,0
CDK1,RAE1,Jurkat,0
CDK1,RFC4,Jurkat,0
CDK1,ROMO1,Jurkat,0
CDK1,RPL36A,Jurkat,0
CDK1,SFXN1,Jurkat,0
CDK1,SPDL1,Jurkat,0
CDK1,TAF1,Jurkat,0
CDK1,TCF25,Jurkat,0
CDK1,TCOF1,Jurkat,0
CDK1,UMPS,Jurkat,0
CDK1,WDR36,Jurkat,0
CDK1,WDR61,Jurkat,0
CDK12,CMAS,Jurkat,0
CDK12,COX16,Jurkat,0
CDK12,DNTTIP2,Jurkat,0
CDK12,DUT,Jurkat,0
CDK12,EFR3A,Jurkat,0
CDK12,EIF3M,Jurkat,0
CDK12,GTPBP4,Jurkat,0
CDK12,HCCS,Jurkat,0
CDK12,KCTD10,Jurkat,0
CDK12,KDM1A,Jurkat,0
CDK12,LEO1,Jurkat,1
CDK12,MCM3,Jurkat,0
CDK12,MPHOSPH6,Jurkat,0
CDK12,MRPL10,Jurkat,0
CDK12,MRPL16,Jurkat,0
CDK12,MRPL43,Jurkat,0
CDK12,NACA,Jurkat,0
CDK12,PDSS2,Jurkat,0
CDK12,POLR2K,Jurkat,0
CDK12,POLR3B,Jurkat,0
CDK12,PPWD1,Jurkat,0
CDK12,PRMT5,Jurkat,0
CDK12,REXO2,Jurkat,0
CDK12,RPL36A,Jurkat,0
CDK12,SNRNP200,Jurkat,0
CDK12,SRFBP1,Jurkat,0
CDK12,TOMM22,Jurkat,0
CDK12,WDR7,Jurkat,0
CENPK,CENPM,Jurkat,1
CENPK,CSTF3,Jurkat,1
CENPK,DLST,Jurkat,0
CENPK,EIF3M,Jurkat,0
CENPK,EIF4G1,Jurkat,0
CENPK,GFER,Jurkat,0
CENPK,GNPAT,Jurkat,0
CENPK,HSCB,Jurkat,0
CENPK,KDM1A,Jurkat,0
CENPK,MAX,Jurkat,0
CENPK,MED17,Jurkat,0
CENPK,MFAP1,Jurkat,0
CENPK,MRPL13,Jurkat,0
CENPK,MRPS10,Jurkat,0
CENPK,MRPS14,Jurkat,0
CENPK,NOP58,Jurkat,0
CENPK,POLD1,Jurkat,0
CENPK,PPP2R1A,Jurkat,1
CENPK,PPWD1,Jurkat,1
CENPK,PRIM2,Jurkat,0
CENPK,PSMB6,Jurkat,0
CENPK,PSMD4,Jurkat,0
CENPK,RNGTT,Jurkat,0
CENPK,ROMO1,Jurkat,0
CENPK,RPL23,Jurkat,0
CENPK,RPP30,Jurkat,0
CENPK,SMC5,Jurkat,0
CENPK,SNRNP200,Jurkat,0
CENPK,SPDL1,Jurkat,0
CENPK,TIMM9,Jurkat,0
CENPK,TOMM22,Jurkat,0
CENPK,VPS29,Jurkat,0
CENPK,WDR61,Jurkat,1
CENPM,CENPP,Jurkat,0
CENPM,COX7C,Jurkat,0
CENPM,DHX37,Jurkat,0
CENPM,EIF3H,Jurkat,0
CENPM,EIF5B,Jurkat,0
CENPM,EXOSC4,Jurkat,0
CENPM,GFER,Jurkat,0
CENPM,GNPAT,Jurkat,0
CENPM,LIAS,Jurkat,0
CENPM,MAPKAP1,Jurkat,0
CENPM,METAP2,Jurkat,0
CENPM,MRPL19,Jurkat,1
CENPM,MRPS18B,Jurkat,0
CENPM,MRPS23,Jurkat,0
CENPM,MRPS27,Jurkat,0
CENPM,OPA1,Jurkat,0
CENPM,PMF1,Jurkat,1
CENPM,PNN,Jurkat,0
CENPM,POLR2B,Jurkat,0
CENPM,PPWD1,Jurkat,0
CENPM,PSMD12,Jurkat,0
CENPM,PTCD1,Jurkat,0
CENPM,RBM25,Jurkat,0
CENPM,RFC5,Jurkat,0
CENPM,RPL30,Jurkat,0
CENPM,SEH1L,Jurkat,0
CENPM,SNRNP70,Jurkat,0
CENPM,SSB,Jurkat,0
CENPM,TAF1,Jurkat,0
CENPM,TAF1A,Jurkat,0
CENPM,TCF25,Jurkat,0
CENPM,TIMM22,Jurkat,0
CENPM,TOMM22,Jurkat,0
CENPM,WDR61,Jurkat,1
CENPM,ZNHIT6,Jurkat,0
CENPM,ZNRD1,Jurkat,0
CENPP,EEF1G,Jurkat,0
CENPP,EXOSC4,Jurkat,0
CENPP,FARSA,Jurkat,0
CENPP,FH,Jurkat,0
CENPP,MED17,Jurkat,0
CENPP,MED28,Jurkat,0
CENPP,MFAP1,Jurkat,0
CENPP,MTHFD2,Jurkat,0
CENPP,MZT1,Jurkat,0
CENPP,NAT10,Jurkat,0
CENPP,NDUFA2,Jurkat,0
CENPP,NDUFB1,Jurkat,0
CENPP,NOL10,Jurkat,0
CENPP,PMF1,Jurkat,0
CENPP,POLN,Jurkat,0
CENPP,PSMB7,Jurkat,0
CENPP,PSMD6,Jurkat,0
CENPP,PSPH,Jurkat,0
CENPP,RBFA,Jurkat,0
CENPP,RINT1,Jurkat,0
CENPP,RPL11,Jurkat,0
CENPP,RPL27,Jurkat,0
CENPP,RPLP2,Jurkat,0
CENPP,SKA3,Jurkat,0
CENPP,SLC7A6OS,Jurkat,0
CENPP,SNRPB,Jurkat,0
CENPP,SSB,Jurkat,0
CENPP,USE1,Jurkat,0
CENPP,ZNF511,Jurkat,0
CENPW,COPS4,Jurkat,0
CENPW,DHODH,Jurkat,0
CENPW,EEF1G,Jurkat,0
CENPW,EIF3M,Jurkat,0
CENPW,FBXO28,Jurkat,0
CENPW,FDPS,Jurkat,0
CENPW,GEMIN4,Jurkat,0
CENPW,GTPBP4,Jurkat,0
CENPW,MED22,Jurkat,0
CENPW,MED24,Jurkat,0
CENPW,MRPL39,Jurkat,0
CENPW,NDUFA8,Jurkat,0
CENPW,NFYC,Jurkat,0
CENPW,NUDC,Jurkat,0
CENPW,PDRG1,Jurkat,0
CENPW,PMF1,Jurkat,1
CENPW,POLN,Jurkat,1
CENPW,RBM25,Jurkat,0
CENPW,RPL27,Jurkat,0
CENPW,TRNAU1AP,Jurkat,1
CENPW,TUBGCP5,Jurkat,0
CENPW,UBA3,Jurkat,0
CEP152,CMAS,Jurkat,0
CEP152,COX5A,Jurkat,0
CEP152,DICER1,Jurkat,0
CEP152,EBNA1BP2,Jurkat,0
CEP152,EEF1G,Jurkat,0
CEP152,EIF3H,Jurkat,0
CEP152,ELP4,Jurkat,0
CEP152,EMC4,Jurkat,0
CEP152,HUS1,Jurkat,0
CEP152,MBTPS2,Jurkat,0
CEP152,MED9,Jurkat,0
CEP152,MRPL36,Jurkat,0
CEP152,MRPL43,Jurkat,0
CEP152,MRPS30,Jurkat,0
CEP152,NAA25,Jurkat,0
CEP152,NDUFA2,Jurkat,0
CEP152,NDUFA9,Jurkat,0
CEP152,NOL10,Jurkat,0
CEP152,PAXBP1,Jurkat,0
CEP152,POLR2K,Jurkat,0
CEP152,POLR3B,Jurkat,0
CEP152,RPA3,Jurkat,0
CEP152,SNRPB,Jurkat,0
CEP152,SRFBP1,Jurkat,0
CEP152,TRPM7,Jurkat,0
CEP152,ZMAT5,Jurkat,0
CEP192,DHX37,Jurkat,0
CEP192,EIF3H,Jurkat,0
CEP192,FIP1L1,Jurkat,0
CEP192,HYPK,Jurkat,0
CEP192,LONP1,Jurkat,0
CEP192,MBTPS2,Jurkat,0
CEP192,MED10,Jurkat,0
CEP192,MRPL24,Jurkat,0
CEP192,MRPL46,Jurkat,0
CEP192,MRPS10,Jurkat,0
CEP192,MRPS14,Jurkat,0
CEP192,MTBP,Jurkat,0
CEP192,NEMF,Jurkat,0
CEP192,NUDC,Jurkat,0
CEP192,NUP85,Jurkat,0
CEP192,OPA1,Jurkat,0
CEP192,POLR2K,Jurkat,0
CEP192,PRIM2,Jurkat,0
CEP192,PSMB6,Jurkat,0
CEP192,PSMD12,Jurkat,0
CEP192,RBM25,Jurkat,0
CEP192,RPS18,Jurkat,0
CEP192,SEH1L,Jurkat,1
CEP192,SLC7A1,Jurkat,0
CEP192,SNAPC1,Jurkat,0
CEP192,TGIF2,Jurkat,0
CEP192,TRRAP,Jurkat,0
CEP192,TUBGCP3,Jurkat,0
CEP192,TUBGCP5,Jurkat,0
CEP192,YTHDC1,Jurkat,0
CHMP2A,COX16,Jurkat,0
CHMP2A,COX5A,Jurkat,0
CHMP2A,DDX18,Jurkat,0
CHMP2A,EIF3C,Jurkat,0
CHMP2A,EIF3M,Jurkat,0
CHMP2A,EXOSC4,Jurkat,0
CHMP2A,GFER,Jurkat,0
CHMP2A,GNPAT,Jurkat,0
CHMP2A,IMPDH2,Jurkat,0
CHMP2A,LEO1,Jurkat,1
CHMP2A,LONP1,Jurkat,0
CHMP2A,MCM3AP,Jurkat,0
CHMP2A,MED17,Jurkat,0
CHMP2A,METAP2,Jurkat,0
CHMP2A,MRPL13,Jurkat,0
CHMP2A,MRPL19,Jurkat,0
CHMP2A,MRPL33,Jurkat,0
CHMP2A,MRPL43,Jurkat,0
CHMP2A,MTOR,Jurkat,0
CHMP2A,NAT10,Jurkat,0
CHMP2A,NFYC,Jurkat,0
CHMP2A,NUP54,Jurkat,0
CHMP2A,PDCD7,Jurkat,0
CHMP2A,PWP1,Jurkat,0
CHMP2A,RBM17,Jurkat,0
CHMP2A,RNF20,Jurkat,0
CHMP2A,RPS27A,Jurkat,0
CHMP2A,SNRPB,Jurkat,0
CHMP2A,TBCB,Jurkat,0
CHMP2A,TRPM7,Jurkat,0
CHMP2A,WDR61,Jurkat,1
CHMP2A,WDR77,Jurkat,0
CHMP2A,ZNF830,Jurkat,0
CMAS,EXOSC6,Jurkat,0
CMAS,GEMIN4,Jurkat,0
CMAS,GNL2,Jurkat,0
CMAS,GTF3C3,Jurkat,0
CMAS,HUS1,Jurkat,0
CMAS,MBTPS2,Jurkat,0
CMAS,MCM4,Jurkat,0
CMAS,MED22,Jurkat,0
CMAS,MRPS21,Jurkat,0
CMAS,MTBP,Jurkat,0
CMAS,NDUFA8,Jurkat,0
CMAS,PAXBP1,Jurkat,0
CMAS,PMF1,Jurkat,0
CMAS,PPAT,Jurkat,0
CMAS,PPWD1,Jurkat,0
CMAS,REXO2,Jurkat,0
CMAS,RPTOR,Jurkat,0
CMAS,SFXN1,Jurkat,0
CMAS,SNRNP70,Jurkat,0
CMAS,SRFBP1,Jurkat,0
CMAS,STXBP4,Jurkat,0
CMAS,TBCB,Jurkat,0
CMAS,TIMM9,Jurkat,0
CMAS,TRNAU1AP,Jurkat,0
CMAS,TUBGCP5,Jurkat,0
CMAS,UQCRB,Jurkat,0
CMAS,USE1,Jurkat,0
CMAS,ZNHIT6,Jurkat,1
CNOT1,COX16,Jurkat,0
CNOT1,CTNNBL1,Jurkat,1
CNOT1,DDX46,Jurkat,0
CNOT1,EFR3A,Jurkat,0
CNOT1,EMC1,Jurkat,0
CNOT1,EMC2,Jurkat,0
CNOT1,FH,Jurkat,0
CNOT1,FIP1L1,Jurkat,0
CNOT1,GTPBP4,Jurkat,0
CNOT1,MAPKAP1,Jurkat,0
CNOT1,MBTPS2,Jurkat,0
CNOT1,MCM3,Jurkat,0
CNOT1,MED14,Jurkat,0
CNOT1,MED23,Jurkat,0
CNOT1,MRPL36,Jurkat,0
CNOT1,MRPL37,Jurkat,0
CNOT1,MRPL42,Jurkat,0
CNOT1,MTPAP,Jurkat,0
CNOT1,NDUFA9,Jurkat,0
CNOT1,NOL9,Jurkat,0
CNOT1,PDRG1,Jurkat,1
CNOT1,PGK1,Jurkat,0
CNOT1,PSMD4,Jurkat,0
CNOT1,PSPH,Jurkat,1
CNOT1,RPF2,Jurkat,0
CNOT1,RPL3,Jurkat,0
CNOT1,RPL5,Jurkat,0
CNOT1,SNRPD3,Jurkat,0
CNOT1,TAF1A,Jurkat,0
CNOT1,TFB1M,Jurkat,0
CNOT1,TUBGCP5,Jurkat,0
CNOT1,UQCRB,Jurkat,0
CNOT1,USE1,Jurkat,0
CNOT1,ZNF830,Jurkat,0
COA3,COPS4,Jurkat,0
COA3,CSTF3,Jurkat,0
COA3,CWC22,Jurkat,0
COA3,DAP3,Jurkat,0
COA3,DCAF7,Jurkat,0
COA3,EEF1G,Jurkat,0
COA3,EXOSC6,Jurkat,0
COA3,MAPKAP1,Jurkat,0
COA3,MBTPS2,Jurkat,1
COA3,MED28,Jurkat,0
COA3,MRPS25,Jurkat,0
COA3,MTPAP,Jurkat,0
COA3,NCBP1,Jurkat,0
COA3,PITRM1,Jurkat,0
COA3,POLD1,Jurkat,0
COA3,PPP2R1A,Jurkat,0
COA3,PSMB7,Jurkat,0
COA3,PSMC2,Jurkat,0
COA3,PSMD12,Jurkat,0
COA3,RAE1,Jurkat,0
COA3,ROMO1,Jurkat,0
COA3,SCO1,Jurkat,0
COA3,TAF1A,Jurkat,0
COA3,ZMAT5,Jurkat,0
COPE,DAP3,Jurkat,0
COPE,DDX18,Jurkat,0
COPE,DUT,Jurkat,1
COPE,EIF4G2,Jurkat,0
COPE,EMC1,Jurkat,0
COPE,FBXO28,Jurkat,0
COPE,FH,Jurkat,0
COPE,GNL2,Jurkat,0
COPE,GNPAT,Jurkat,0
COPE,GTF2H4,Jurkat,0
COPE,GTF3C3,Jurkat,0
COPE,LONP1,Jurkat,0
COPE,MED23,Jurkat,0
COPE,MED9,Jurkat,0
COPE,MRPL22,Jurkat,1
COPE,OPA1,Jurkat,0
COPE,PRIM2,Jurkat,0
COPE,PTCD3,Jurkat,0
COPE,RBM17,Jurkat,0
COPE,RFC4,Jurkat,0
COPE,RPL36A,Jurkat,0
COPE,RPLP1,Jurkat,0
COPE,RPP38,Jurkat,0
COPE,RPTOR,Jurkat,0
COPE,RTF1,Jurkat,0
COPE,SLC7A1,Jurkat,0
COPE,TAF1,Jurkat,0
COPE,TGIF2,Jurkat,0
COPE,TIMM9,Jurkat,0
COPE,WDR77,Jurkat,0
COPS4,COQ2,Jurkat,0
COPS4,CSTF3,Jurkat,1
COPS4,DLST,Jurkat,0
COPS4,DUT,Jurkat,1
COPS4,EEF1G,Jurkat,0
COPS4,EIF3H,Jurkat,1
COPS4,GNPAT,Jurkat,0
COPS4,GPN3,Jurkat,0
COPS4,HSCB,Jurkat,0
COPS4,METAP2,Jurkat,0
COPS4,MRPL13,Jurkat,0
COPS4,MRPS11,Jurkat,0
COPS4,MRPS16,Jurkat,0
COPS4,MRPS27,Jurkat,0
COPS4,MRPS9,Jurkat,0
COPS4,MTBP,Jurkat,0
COPS4,MTHFD2,Jurkat,0
COPS4,MZT1,Jurkat,0
COPS4,NUDC,Jurkat,1
COPS4,NUP85,Jurkat,0
COPS4,OPA1,Jurkat,0
COPS4,PMF1,Jurkat,0
COPS4,POLD1,Jurkat,1
COPS4,POLR3A,Jurkat,0
COPS4,PSMC1,Jurkat,0
COPS4,PTCD3,Jurkat,0
COPS4,RAE1,Jurkat,0
COPS4,RBM17,Jurkat,0
COPS4,REXO2,Jurkat,0
COPS4,RFC4,Jurkat,0
COPS4,RPL5,Jurkat,0
COPS4,SDHC,Jurkat,0
COPS4,TGIF2,Jurkat,0
COPS4,TIMM9,Jurkat,0
COPS4,TTC4,Jurkat,0
COPS4,WDR36,Jurkat,0
COPS4,WDR61,Jurkat,1
COPS4,ZMAT5,Jurkat,0
COQ2,COX5A,Jurkat,0
COQ2,EIF2B5,Jurkat,0
COQ2,EMC1,Jurkat,0
COQ2,EXOSC4,Jurkat,0
COQ2,FH,Jurkat,0
COQ2,IMPDH2,Jurkat,0
COQ2,LEO1,Jurkat,0
COQ2,MCM3AP,Jurkat,0
COQ2,METTL17,Jurkat,0
COQ2,MRPL37,Jurkat,0
COQ2,MTPAP,Jurkat,0
COQ2,NFYC,Jurkat,0
COQ2,OPA1,Jurkat,0
COQ2,PPCS,Jurkat,0
COQ2,PRIM2,Jurkat,0
COQ2,PRMT5,Jurkat,0
COQ2,RAD51,Jurkat,0
COQ2,RBM17,Jurkat,0
COQ2,RRM1,Jurkat,0
COQ2,SLC7A6OS,Jurkat,0
COQ2,SNAPC1,Jurkat,0
COQ2,SNRNP70,Jurkat,0
COQ2,TRMT5,Jurkat,0
COQ2,TRPM7,Jurkat,0
COQ2,USE1,Jurkat,0
COQ2,VPS29,Jurkat,0
COX16,FARSA,Jurkat,0
COX16,GFER,Jurkat,0
COX16,GTF3C3,Jurkat,0
COX16,MBTPS2,Jurkat,0
COX16,MRPL33,Jurkat,0
COX16,MTHFD2,Jurkat,0
COX16,NOL9,Jurkat,0
COX16,PDSS2,Jurkat,0
COX16,POLN,Jurkat,0
COX16,PPIE,Jurkat,0
COX16,RBM17,Jurkat,0
COX16,REXO2,Jurkat,0
COX16,RPF2,Jurkat,0
COX16,RPSA,Jurkat,0
COX16,RRM1,Jurkat,0
COX16,SLC7A6OS,Jurkat,0
COX16,SNRNP200,Jurkat,0
COX16,TOMM22,Jurkat,0
COX16,TUBGCP5,Jurkat,0
COX16,YTHDC1,Jurkat,0
COX16,ZNRD1,Jurkat,0
COX5A,DYNC1H1,Jurkat,0
COX5A,EFR3A,Jurkat,0
COX5A,EIF2B2,Jurkat,0
COX5A,GTPBP4,Jurkat,0
COX5A,MED17,Jurkat,0
COX5A,MRPL36,Jurkat,0
COX5A,MRPS16,Jurkat,0
COX5A,MRPS18A,Jurkat,0
COX5A,MRPS5,Jurkat,0
COX5A,NOL10,Jurkat,0
COX5A,NOLC1,Jurkat,0
COX5A,PDRG1,Jurkat,0
COX5A,PPCS,Jurkat,0
COX5A,PRIM2,Jurkat,0
COX5A,PTTG1,Jurkat,0
COX5A,RFC4,Jurkat,0
COX5A,RPL36A,Jurkat,0
COX5A,RPS27A,Jurkat,0
COX5A,RPS28,Jurkat,0
COX5A,SNRNP200,Jurkat,0
COX5A,SNRPB,Jurkat,0
COX5A,TAF1A,Jurkat,0
COX5A,TFB1M,Jurkat,0
COX5A,TUBGCP3,Jurkat,0
COX7C,CSTF3,Jurkat,0
COX7C,DDX18,Jurkat,0
COX7C,DHODH,Jurkat,0
COX7C,GTF3C3,Jurkat,0
COX7C,MAPKAP1,Jurkat,0
COX7C,MASTL,Jurkat,0
COX7C,METAP2,Jurkat,0
COX7C,MRPL39,Jurkat,0
COX7C,NDUFA9,Jurkat,0
COX7C,NOLC1,Jurkat,0
COX7C,OGFOD1,Jurkat,0
COX7C,PFAS,Jurkat,0
COX7C,PGD,Jurkat,0
COX7C,PPCS,Jurkat,0
COX7C,PSMD4,Jurkat,0
COX7C,PTTG1,Jurkat,0
COX7C,ROMO1,Jurkat,0
COX7C,SNAPC1,Jurkat,0
COX7C,SPDL1,Jurkat,0
COX7C,SSBP1,Jurkat,0
COX7C,TCF25,Jurkat,0
COX7C,TRNAU1AP,Jurkat,0
COX7C,TRRAP,Jurkat,0
COX7C,UBA3,Jurkat,0
COX7C,WARS2,Jurkat,0
COX7C,WDR36,Jurkat,0
CSTF3,DICER1,Jurkat,0
CSTF3,DNTTIP2,Jurkat,0
CSTF3,EIF3M,Jurkat,0
CSTF3,EIF5B,Jurkat,0
CSTF3,EMC2,Jurkat,0
CSTF3,FIP1L1,Jurkat,0
CSTF3,METAP2,Jurkat,1
CSTF3,MRPL22,Jurkat,0
CSTF3,MRPS18B,Jurkat,0
CSTF3,MRPS21,Jurkat,0
CSTF3,MRPS25,Jurkat,0
CSTF3,MRPS9,Jurkat,0
CSTF3,MTBP,Jurkat,0
CSTF3,NAT10,Jurkat,0
CSTF3,NDUFB1,Jurkat,0
CSTF3,NOC2L,Jurkat,0
CSTF3,PDCD7,Jurkat,0
CSTF3,PGK1,Jurkat,0
CSTF3,PTTG1,Jurkat,0
CSTF3,RAE1,Jurkat,0
CSTF3,RNGTT,Jurkat,0
CSTF3,ROMO1,Jurkat,0
CSTF3,RPP38,Jurkat,0
CSTF3,RTF1,Jurkat,0
CSTF3,SCO1,Jurkat,0
CSTF3,SMC5,Jurkat,0
CSTF3,TFB1M,Jurkat,0
CSTF3,TRRAP,Jurkat,0
CSTF3,TUBGCP5,Jurkat,0
CSTF3,ZMAT5,Jurkat,0
CTNNBL1,DHODH,Jurkat,1
CTNNBL1,DYNC1H1,Jurkat,0
CTNNBL1,EFR3A,Jurkat,0
CTNNBL1,EIF3M,Jurkat,0
CTNNBL1,EIF6,Jurkat,0
CTNNBL1,EMC4,Jurkat,0
CTNNBL1,FBXO28,Jurkat,0
CTNNBL1,GNPAT,Jurkat,0
CTNNBL1,HSCB,Jurkat,0
CTNNBL1,MED23,Jurkat,0
