gene1_name,gene2_name,cell_line,label
NACA,PGD,Jurkat,0.0
RBFA,SLC7A6OS,Jurkat,0.0
EIF4G2,GPN3,Jurkat,0.0
CNOT1,DCTN4,Jurkat,0.0
PSMD4,ZNF830,Jurkat,0.0
RTF1,SKA3,Jurkat,0.0
FDPS,SNRPC,Jurkat,0.0
DHODH,WARS2,Jurkat,0.0
RFC5,SRFBP1,Jurkat,0.0
BDP1,DNTTIP2,Jurkat,0.0
NUP54,SKA3,Jurkat,0.0
PMF1,PTCD3,Jurkat,0.0
BUB3,RPL5,Jurkat,0.0
MED22,RPTOR,Jurkat,0.0
NACA,WDR36,Jurkat,0.0
CHMP2A,EIF3H,Jurkat,0.0
PNISR,PWP1,Jurkat,0.0
BDP1,CEP152,Jurkat,0.0
MRPL27,RRM1,Jurkat,0.0
EIF4G1,MED28,Jurkat,0.0
PDCD7,PPCS,Jurkat,0.0
NUDC,RPL36A,Jurkat,0.0
CTNNBL1,MRPL3,Jurkat,0.0
NDUFA8,SNRNP200,Jurkat,0.0
SKA3,ZMAT5,Jurkat,0.0
OGFOD1,TUBGCP5,Jurkat,0.0
MRPL46,ZMAT5,Jurkat,0.0
NEMF,RPSA,Jurkat,0.0
ARGLU1,RPL35,Jurkat,0.0
CDK1,TUBB,Jurkat,0.0
EIF4G1,TBCB,Jurkat,0.0
MBTPS2,MRPL27,Jurkat,0.0
DUT,NDUFB4,Jurkat,0.0
CEP152,PGK1,Jurkat,0.0
ATP1A1,RFC5,Jurkat,0.0
PPAT,SNIP1,Jurkat,0.0
MTOR,NDUFA8,Jurkat,0.0
AATF,MRPL15,Jurkat,0.0
MED23,NIP7,Jurkat,0.0
GTPBP4,TUBGCP5,Jurkat,0.0
PSMC1,RPL27,Jurkat,0.0
ELP4,MRPL27,Jurkat,0.0
DCTN4,MRPL3,Jurkat,0.0
HSCB,TUBGCP5,Jurkat,0.0
NEMF,RPS18,Jurkat,0.0
MRPL32,SSB,Jurkat,0.0
SPAG7,ZCCHC9,Jurkat,0.0
EIF3H,NUP43,Jurkat,0.0
PSMD4,TGIF2,Jurkat,0.0
CDC16,PFAS,Jurkat,0.0
GNL3L,NEMF,Jurkat,0.0
NAMPT,RFC5,Jurkat,0.0
NAA25,NDUFB1,Jurkat,0.0
PRMT5,VPS29,Jurkat,0.0
DCTN4,PITRM1,Jurkat,0.0
ACTR10,SSB,Jurkat,0.0
GNL3L,PWP1,Jurkat,0.0
MAPKAP1,MED17,Jurkat,0.0
NIP7,VPS29,Jurkat,0.0
PITRM1,PSMC2,Jurkat,0.0
CMAS,EIF6,Jurkat,0.0
MED1,MTBP,Jurkat,0.0
EIF3C,FAM98B,Jurkat,0.0
PMF1,PPAT,Jurkat,0.0
MED9,NUP54,Jurkat,0.0
CMAS,PSPH,Jurkat,0.0
ATP1A1,SKA3,Jurkat,0.0
MRPS10,TRRAP,Jurkat,0.0
MRPL39,MRPL46,Jurkat,0.0
RPL10,TRPM7,Jurkat,0.0
EXOSC4,MRPS23,Jurkat,0.0
DCAF7,NUP54,Jurkat,0.0
CARS2,SRFBP1,Jurkat,0.0
MRPL35,RBM17,Jurkat,0.0
CAPZB,EXOSC4,Jurkat,0.0
DNTTIP2,POLR3A,Jurkat,0.0
COQ2,RPS28,Jurkat,0.0
MRPL39,WARS2,Jurkat,0.0
EMC4,PMF1,Jurkat,0.0
CMAS,INTS3,Jurkat,0.0
CAPZB,KDM1A,Jurkat,0.0
CDC26,DHX37,Jurkat,0.0
EEF1G,PNISR,Jurkat,0.0
PSMD6,TTC4,Jurkat,0.0
EFR3A,PPIE,Jurkat,0.0
EIF3C,ZNF511,Jurkat,0.0
MRPS5,UQCRB,Jurkat,0.0
PSMD4,RPF2,Jurkat,0.0
CDC16,MPHOSPH6,Jurkat,0.0
RFC5,RPP38,Jurkat,0.0
GNL3L,STXBP4,Jurkat,0.0
MRPS27,ZCCHC9,Jurkat,0.0
GNPAT,MRPL37,Jurkat,0.0
CENPK,MTHFD2,Jurkat,0.0
EMC7,ZNRD1,Jurkat,0.0
RPL23,SEH1L,Jurkat,0.0
NOLC1,RPLP1,Jurkat,0.0
SDHC,WARS2,Jurkat,0.0
FBXO28,ZMAT2,Jurkat,0.0
NCBP1,RPLP2,Jurkat,0.0
COPS4,REXO2,Jurkat,0.0
MRPL24,NOLC1,Jurkat,0.0
CCNK,NAMPT,Jurkat,0.0
ELP4,GNPAT,Jurkat,0.0
POLE,UBA3,Jurkat,0.0
CDC40,TOMM22,Jurkat,0.0
COPS4,SEH1L,Jurkat,0.0
GTPBP4,RPL24,Jurkat,0.0
CENPW,PGK1,Jurkat,0.0
POLR3B,SDHC,Jurkat,0.0
MED17,RPL32,Jurkat,0.0
COX5A,RPP38,Jurkat,0.0
RNGTT,YTHDC1,Jurkat,0.0
MAX,SPDL1,Jurkat,0.0
PPAT,RAE1,Jurkat,0.0
DYNC1H1,PSMC1,Jurkat,0.0
EIF5B,PSMC2,Jurkat,0.0
CDC16,MFAP1,Jurkat,0.0
POLR3B,TRA2B,Jurkat,0.0
CENPP,USE1,Jurkat,0.0
DAP3,PRMT5,Jurkat,0.0
COX16,RPS18,Jurkat,0.0
RINT1,SNRPD3,Jurkat,0.0
OGFOD1,PFAS,Jurkat,0.0
IMPDH2,RFC4,Jurkat,0.0
NAA25,SKA3,Jurkat,0.0
NUDC,RPL23,Jurkat,0.0
MZT1,UQCRB,Jurkat,0.0
PGD,ZCCHC9,Jurkat,0.0
COPE,MED22,Jurkat,0.0
EFR3A,ZNF511,Jurkat,0.0
EMC2,SSB,Jurkat,0.0
MED22,PDCD7,Jurkat,0.0
MCM4,MRPL18,Jurkat,0.0
CNOT1,PDCD7,Jurkat,0.0
BNIP1,VPS29,Jurkat,0.0
FBXO28,FIP1L1,Jurkat,0.0
MRPS27,PTCD3,Jurkat,0.0
BUB3,PITRM1,Jurkat,0.0
BTF3,RTF1,Jurkat,0.0
CNOT1,MED22,Jurkat,0.0
EIF4A1,TRRAP,Jurkat,0.0
CAMLG,VPS29,Jurkat,0.0
ADAT2,STXBP4,Jurkat,0.0
TGIF2,TUBB,Jurkat,0.0
ASCC3,DNTTIP2,Jurkat,0.0
COX5A,NOL10,Jurkat,0.0
MED14,RFC4,Jurkat,0.0
LONP1,RPL11,Jurkat,0.0
SCO1,SF3B1,Jurkat,0.0
MRPL36,MRPS25,Jurkat,0.0
RPP30,SSBP1,Jurkat,0.0
MRPL24,SNIP1,Jurkat,0.0
NAT10,SKA3,Jurkat,0.0
DUT,SKA3,Jurkat,0.0
PTTG1,TTC4,Jurkat,0.0
EFR3A,TCOF1,Jurkat,0.0
MRPS18B,YTHDC1,Jurkat,0.0
GNL3L,TIPIN,Jurkat,0.0
DAP3,RPS18,Jurkat,0.0
NCAPD2,SNRPB,Jurkat,0.0
BNIP1,PGK1,Jurkat,0.0
MRPS10,MTBP,Jurkat,0.0
MRPL3,TGIF2,Jurkat,0.0
COPS4,NEMF,Jurkat,0.0
SNRPB,SPAG7,Jurkat,0.0
MRPL22,NFYC,Jurkat,0.0
NDUFA9,ZMAT5,Jurkat,0.0
REXO2,YTHDC1,Jurkat,0.0
CENPK,POLN,Jurkat,0.0
FARSA,MED10,Jurkat,0.0
MRPS14,TCOF1,Jurkat,0.0
MRPS5,RBM17,Jurkat,0.0
EIF3M,GFER,Jurkat,0.0
MRPS11,MRPS18A,Jurkat,0.0
MRPS23,PDSS2,Jurkat,0.0
TAF1,TRRAP,Jurkat,0.0
RPL11,SSBP1,Jurkat,0.0
MBTPS2,NUP54,Jurkat,0.0
DUT,POLN,Jurkat,0.0
NDUFB4,PGK1,Jurkat,0.0
DNTTIP2,UQCRB,Jurkat,0.0
CHMP2A,MED14,Jurkat,0.0
FBXO28,OPA1,Jurkat,0.0
MRPS14,WDR77,Jurkat,0.0
DNTTIP2,MRPL35,Jurkat,0.0
AFG3L2,PSPH,Jurkat,0.0
MAX,RPL23,Jurkat,0.0
CEP152,TIMM9,Jurkat,0.0
NIP7,RPL35,Jurkat,0.0
NACA,TUBGCP3,Jurkat,0.0
DICER1,SNIP1,Jurkat,0.0
RPL5,SCO1,Jurkat,0.0
EIF3C,ELP4,Jurkat,0.0
CSTF3,RFC4,Jurkat,0.0
POLR3B,SLC7A6OS,Jurkat,0.0
SNRPB,TUBB,Jurkat,0.0
NIP7,TOMM22,Jurkat,0.0
MRPL32,ZCCHC9,Jurkat,0.0
PPWD1,TBCB,Jurkat,0.0
OGFOD1,SMC5,Jurkat,0.0
MRPL15,TRRAP,Jurkat,0.0
EIF3H,NOL10,Jurkat,0.0
CNOT1,EMC2,Jurkat,0.0
EEF1G,PTTG1,Jurkat,0.0
CDC16,RPS18,Jurkat,0.0
DDX18,PSMB6,Jurkat,0.0
MRPL35,NIP7,Jurkat,0.0
DLST,SNAPC1,Jurkat,0.0
MCM4,MRPS9,Jurkat,0.0
MTPAP,PMF1,Jurkat,0.0
METTL17,MTHFD2,Jurkat,0.0
RPL32,ZNF598,Jurkat,0.0
RPL28,SMC5,Jurkat,0.0
EIF5B,RPP30,Jurkat,0.0
DLST,NCAPD2,Jurkat,0.0
DAP3,PSMC1,Jurkat,0.0
ACTL6A,PSMC2,Jurkat,0.0
EIF4A1,WARS2,Jurkat,0.0
EIF2B5,MRPS30,Jurkat,0.0
CDC40,ZNF598,Jurkat,0.0
CEP192,NUDC,Jurkat,0.0
COX16,DDX46,Jurkat,0.0
MED28,TRRAP,Jurkat,0.0
DCAF7,DDX18,Jurkat,0.0
PWP1,WDR7,Jurkat,0.0
FARSA,OGFOD1,Jurkat,0.0
RPS27A,SKA3,Jurkat,0.0
MRPL24,SNRNP70,Jurkat,0.0
IMPDH2,WDR7,Jurkat,0.0
RPSA,TCOF1,Jurkat,0.0
TBCB,TOMM22,Jurkat,0.0
MRPS25,ZCCHC9,Jurkat,0.0
CDC27,RNF20,Jurkat,0.0
PDRG1,UBA3,Jurkat,0.0
CWC22,RPS28,Jurkat,0.0
KCTD10,PPIE,Jurkat,0.0
CDC23,FBXO28,Jurkat,0.0
MAX,NOC2L,Jurkat,0.0
GNL2,NFYC,Jurkat,0.0
SNRPD3,TFB1M,Jurkat,0.0
SKIV2L,ZMAT5,Jurkat,0.0
EXOSC2,SNRPB,Jurkat,0.0
MRPL19,TCOF1,Jurkat,0.0
ATP1A1,TAF1,Jurkat,0.0
MZT1,POLN,Jurkat,0.0
SNRNP200,SRFBP1,Jurkat,0.0
LIAS,MRPS27,Jurkat,0.0
RPL35,RTF1,Jurkat,0.0
MRPL13,RFC5,Jurkat,0.0
FIP1L1,TOMM22,Jurkat,0.0
ACTL6A,RINT1,Jurkat,0.0
BNIP1,COPS4,Jurkat,0.0
PSMD6,SNAPC1,Jurkat,0.0
MFAP1,NOLC1,Jurkat,0.0
CENPK,EXOSC2,Jurkat,0.0
MRPL19,SDHC,Jurkat,0.0
CENPW,CHMP2A,Jurkat,0.0
MASTL,MED28,Jurkat,0.0
FDPS,RBFA,Jurkat,0.0
EEF1G,USE1,Jurkat,0.0
ASCC3,CDC23,Jurkat,0.0
CARS2,PPCS,Jurkat,0.0
CMAS,MRPS30,Jurkat,0.0
GEMIN4,MAPKAP1,Jurkat,0.0
RAE1,SYVN1,Jurkat,0.0
FBXO28,GNL3L,Jurkat,0.0
DICER1,KCTD10,Jurkat,0.0
AARS2,PGK1,Jurkat,0.0
MED10,RTF1,Jurkat,0.0
ATP6V1G1,PRMT5,Jurkat,0.0
PPWD1,ROMO1,Jurkat,0.0
MRPL24,PPIE,Jurkat,0.0
EIF5B,PNN,Jurkat,0.0
PDSS2,RPA3,Jurkat,0.0
PNN,RPF2,Jurkat,0.0
MED24,UBA3,Jurkat,0.0
METAP2,MRPL16,Jurkat,0.0
CEP152,MED17,Jurkat,0.0
MRPL18,SAP18,Jurkat,0.0
CCT8,MTBP,Jurkat,0.0
MED10,MTHFD2,Jurkat,0.0
DCTN4,SDHC,Jurkat,0.0
RPL5,UBA2,Jurkat,0.0
DCTN4,DHX37,Jurkat,0.0
AATF,POLR3A,Jurkat,0.0
MRPL16,MRPL42,Jurkat,0.0
SPDL1,UMPS,Jurkat,0.0
MRPL3,PDRG1,Jurkat,0.0
MRPS21,OPA1,Jurkat,0.0
RAD51,RPL35,Jurkat,0.0
ARGLU1,EIF4A1,Jurkat,0.0
LARS2,MTHFD2,Jurkat,0.0
MED24,PPIE,Jurkat,0.0
NAMPT,SMC5,Jurkat,0.0
EMC2,SFXN1,Jurkat,0.0
AURKA,EIF6,Jurkat,0.0
EIF3H,ROMO1,Jurkat,0.0
GTF3C3,ZNF830,Jurkat,0.0
MED22,UBA3,Jurkat,0.0
PSMC2,USE1,Jurkat,0.0
PSMD12,RPP38,Jurkat,0.0
AATF,PFAS,Jurkat,0.0
RPL36A,ZNF511,Jurkat,0.0
CCT8,TGIF2,Jurkat,0.0
EXOSC4,MTHFD2,Jurkat,0.0
RPTOR,SNIP1,Jurkat,0.0
COQ2,PTCD1,Jurkat,0.0
PNN,UQCRB,Jurkat,0.0
RPLP1,ZMAT5,Jurkat,0.0
DAP3,WDR77,Jurkat,0.0
LIAS,RNF20,Jurkat,0.0
PSMD6,TCOF1,Jurkat,0.0
MZT1,SNRNP200,Jurkat,0.0
POLR2K,RNGTT,Jurkat,0.0
NAA25,SEH1L,Jurkat,0.0
MRPS35,NDUFA9,Jurkat,0.0
MRPL39,TAF1A,Jurkat,0.0
EMC4,ZNRD1,Jurkat,0.0
CDC40,WARS2,Jurkat,0.0
MAX,NEMF,Jurkat,0.0
NAA25,ZNHIT6,Jurkat,0.0
COQ2,MRPL36,Jurkat,0.0
NOLC1,NUDC,Jurkat,0.0
CCNK,FBXO28,Jurkat,0.0
CSTF3,GNPAT,Jurkat,0.0
AFG3L2,TBCB,Jurkat,0.0
FH,MED10,Jurkat,0.0
PSMC2,REXO2,Jurkat,0.0
NUP85,TIMM9,Jurkat,0.0
BDP1,RPL36A,Jurkat,0.0
SNRPB,TIPIN,Jurkat,0.0
DUT,HUS1,Jurkat,0.0
GEMIN4,RBM17,Jurkat,0.0
GEMIN4,SAP18,Jurkat,0.0
ASCC3,MCM3,Jurkat,0.0
COQ2,DYNC1H1,Jurkat,0.0
MRPL35,SMNDC1,Jurkat,0.0
HSCB,RPTOR,Jurkat,0.0
RNF20,TRMT5,Jurkat,0.0
GTF3C3,MCM4,Jurkat,0.0
AARS2,AFG3L2,Jurkat,0.0
MRPL16,PITRM1,Jurkat,0.0
BDP1,NAA25,Jurkat,0.0
MFAP1,RPL35,Jurkat,0.0
RBM25,SKIV2L,Jurkat,0.0
MRPS14,NOL9,Jurkat,0.0
FH,NDUFB4,Jurkat,0.0
SSB,TRA2B,Jurkat,0.0
RTF1,SNIP1,Jurkat,0.0
AURKA,REXO2,Jurkat,0.0
NAMPT,POLR3B,Jurkat,0.0
CEP192,KCTD10,Jurkat,0.0
CHMP2A,SLC7A6OS,Jurkat,0.0
NUDC,TIMM9,Jurkat,0.0
EIF2B2,NDUFB1,Jurkat,0.0
BDP1,CENPM,Jurkat,0.0
COX5A,EBNA1BP2,Jurkat,0.0
EBNA1BP2,SNRPB,Jurkat,0.0
PAXBP1,SNRPB,Jurkat,0.0
ACTL6A,SPAG7,Jurkat,0.0
MRPL37,RPLP2,Jurkat,0.0
INTS3,USE1,Jurkat,0.0
EEF1G,LONP1,Jurkat,0.0
PDSS2,SF3B1,Jurkat,0.0
NDUFA2,WDR77,Jurkat,0.0
EXOSC4,MED17,Jurkat,0.0
CAMLG,TAF1,Jurkat,0.0
ATP6V1G1,CAMLG,Jurkat,0.0
ADAT2,MCM4,Jurkat,0.0
CACTIN,RPL5,Jurkat,0.0
GEMIN4,TUBGCP3,Jurkat,0.0
CCT8,NOLC1,Jurkat,0.0
EXOSC2,MED23,Jurkat,0.0
CSTF3,RPL27,Jurkat,0.0
FH,PNISR,Jurkat,0.0
ARIH1,BTF3,Jurkat,0.0
PDCD7,POLR2K,Jurkat,0.0
DDX18,SNRNP200,Jurkat,0.0
PPAT,PPP2R1A,Jurkat,0.0
ADAT2,POLR2B,Jurkat,0.0
EIF2B5,YTHDC1,Jurkat,0.0
AFG3L2,CDC27,Jurkat,0.0
MED10,SF3B1,Jurkat,0.0
IMPDH2,PSMB7,Jurkat,0.0
CAMLG,CDC16,Jurkat,0.0
FDPS,GNL3L,Jurkat,0.0
CWC22,MRPS9,Jurkat,0.0
UBA2,ZNRD1,Jurkat,0.0
MZT1,UBA3,Jurkat,0.0
MRPS21,SMC5,Jurkat,0.0
ACTR10,MRPS25,Jurkat,0.0
BTF3,MRPS14,Jurkat,0.0
NDUFA9,TIMM22,Jurkat,0.0
RPL28,RPLP2,Jurkat,0.0
MRPL10,RBFA,Jurkat,0.0
BOD1L1,NCAPD2,Jurkat,0.0
MED23,TRNAU1AP,Jurkat,0.0
EMC4,REXO2,Jurkat,0.0
GTF3C3,MASTL,Jurkat,0.0
MRPL15,NACA,Jurkat,0.0
DUT,DYNC1H1,Jurkat,0.0
RPLP1,ZNHIT6,Jurkat,0.0
MRPL18,RPSA,Jurkat,0.0
EIF4G2,RFC4,Jurkat,0.0
EXOSC2,FIP1L1,Jurkat,0.0
BOD1L1,RPL27,Jurkat,0.0
ATP1A1,TIMM9,Jurkat,0.0
PSMB6,SNAPC1,Jurkat,0.0
DAP3,MED24,Jurkat,0.0
EMC4,MED9,Jurkat,0.0
CEP192,EEF1G,Jurkat,0.0
MTOR,TIPIN,Jurkat,0.0
MRPL22,PRIM2,Jurkat,0.0
GNPAT,MRPL15,Jurkat,0.0
MPHOSPH6,UQCRB,Jurkat,0.0
AATF,CARS2,Jurkat,0.0
WDR7,ZNF830,Jurkat,0.0
ACTR10,RPL35,Jurkat,0.0
PSMD12,RNF20,Jurkat,0.0
MED28,SLC7A1,Jurkat,0.0
PITRM1,ZMAT2,Jurkat,0.0
ACTL6A,TRRAP,Jurkat,0.0
EIF2B2,POLD1,Jurkat,0.0
INTS3,MRPS14,Jurkat,0.0
MED10,NDUFB4,Jurkat,0.0
PAXBP1,SPDL1,Jurkat,0.0
PITRM1,STXBP4,Jurkat,0.0
MRPL11,RNF20,Jurkat,0.0
MRPL24,NCAPD2,Jurkat,0.0
EFR3A,MRPL32,Jurkat,0.0
RPL5,SLC7A1,Jurkat,0.0
MRPS10,VPS29,Jurkat,0.0
RBBP8,TRRAP,Jurkat,0.0
NOLC1,PTCD3,Jurkat,0.0
CAMLG,RPL35,Jurkat,0.0
MFAP1,MRPL33,Jurkat,0.0
MRPS21,NOP58,Jurkat,0.0
MRPL22,PPAT,Jurkat,0.0
CTNNBL1,SKIV2L,Jurkat,0.0
KCTD10,TCOF1,Jurkat,0.0
CDC26,PDCD7,Jurkat,0.0
CTNNBL1,MRPL19,Jurkat,0.0
MRPL22,NUDC,Jurkat,0.0
HCCS,SNRNP200,Jurkat,0.0
MRPL35,NUP54,Jurkat,0.0
NACA,TAF1A,Jurkat,0.0
BOD1L1,PAXBP1,Jurkat,0.0
CACTIN,UMPS,Jurkat,0.0
CNOT1,PPCS,Jurkat,0.0
CDC40,MBTPS2,Jurkat,0.0
CDK1,SNRPC,Jurkat,0.0
FIP1L1,RINT1,Jurkat,0.0
PSMB6,WDR36,Jurkat,0.0
CAMLG,MRPL18,Jurkat,0.0
RBFA,TTC4,Jurkat,0.0
GTPBP4,TRMT5,Jurkat,0.0
EMC2,PSMD12,Jurkat,0.0
PAXBP1,PSMC1,Jurkat,0.0
PPIE,UBA3,Jurkat,0.0
TAF1A,TUBGCP3,Jurkat,0.0
LONP1,MRPL27,Jurkat,0.0
ANKZF1,CENPP,Jurkat,0.0
PDCD7,WDR36,Jurkat,0.0
EIF5B,RBM25,Jurkat,0.0
EMC2,NIP7,Jurkat,0.0
RNGTT,TBCB,Jurkat,0.0
FBXO28,TRA2B,Jurkat,0.0
EMC2,MRPS18A,Jurkat,0.0
AARS2,CSTF3,Jurkat,0.0
ARL2,DDX18,Jurkat,0.0
MRPL35,NOP58,Jurkat,0.0
CENPM,DCAF7,Jurkat,0.0
COX7C,ZNRD1,Jurkat,0.0
KCTD10,MPHOSPH6,Jurkat,0.0
RPL36A,TRA2B,Jurkat,0.0
SLC7A6OS,WDR77,Jurkat,0.0
CENPP,RPL10,Jurkat,0.0
KCTD10,POLE,Jurkat,0.0
RBM17,TAF1A,Jurkat,0.0
PPWD1,RAD51,Jurkat,0.0
MRPS30,TAF1,Jurkat,0.0
CENPM,MASTL,Jurkat,0.0
HCCS,NDUFB4,Jurkat,0.0
DYNC1H1,RPP30,Jurkat,0.0
COPS4,NDUFB4,Jurkat,0.0
NAMPT,RPF2,Jurkat,0.0
POLD1,SNRNP70,Jurkat,0.0
RPS27A,SLC7A6OS,Jurkat,0.0
PNN,WDR36,Jurkat,0.0
MRPL33,PMF1,Jurkat,0.0
MED17,PAXBP1,Jurkat,0.0
MRPL33,TGIF2,Jurkat,0.0
EIF2B5,POLR2B,Jurkat,0.0
BOD1L1,MRPS25,Jurkat,0.0
ADAT2,NUP43,Jurkat,0.0
CTNNBL1,DDX18,Jurkat,0.0
LIAS,MBTPS2,Jurkat,0.0
NDUFA2,SLC7A1,Jurkat,0.0
OPA1,ROMO1,Jurkat,0.0
ARIH1,MRPL43,Jurkat,0.0
RPS28,RPSA,Jurkat,0.0
MRPS27,RINT1,Jurkat,0.0
CENPM,METAP2,Jurkat,0.0
MRPL33,NUDC,Jurkat,0.0
MRPS18B,USE1,Jurkat,0.0
PWP1,TUBGCP5,Jurkat,0.0
PSMD6,RPP30,Jurkat,0.0
CDK1,SPAG7,Jurkat,0.0
FDPS,LIAS,Jurkat,0.0
ASCC3,ATP1A1,Jurkat,0.0
EMC2,MRPS25,Jurkat,0.0
RPL23,SKIV2L,Jurkat,0.0
MTOR,RBM17,Jurkat,0.0
EBNA1BP2,WDR7,Jurkat,0.0
DICER1,SMNDC1,Jurkat,0.0
FDPS,ZNF511,Jurkat,0.0
MED28,MRPL11,Jurkat,0.0
EIF2B5,MRPL43,Jurkat,0.0
CWC22,GTF3C3,Jurkat,0.0
CDC23,IMPDH2,Jurkat,0.0
BDP1,MRPS5,Jurkat,0.0
SYVN1,UBA2,Jurkat,0.0
GTPBP4,NAA25,Jurkat,0.0
MED22,NDUFB4,Jurkat,0.0
RNF20,SSB,Jurkat,0.0
BDP1,METTL17,Jurkat,0.0
CDC16,SRFBP1,Jurkat,0.0
GNL3L,UMPS,Jurkat,0.0
HSCB,RTF1,Jurkat,0.0
GNL3L,MRPL27,Jurkat,0.0
DUT,SMC5,Jurkat,0.0
DDX46,EXOSC4,Jurkat,0.0
GTPBP4,PNN,Jurkat,0.0
MRPL18,RRM1,Jurkat,0.0
NIP7,ZNF598,Jurkat,0.0
RPL30,TIPIN,Jurkat,0.0
TIPIN,UQCRB,Jurkat,0.0
PITRM1,RAD51,Jurkat,0.0
SLC7A6OS,SNRPD3,Jurkat,0.0
ATP1A1,DNTTIP2,Jurkat,0.0
KDM1A,SPDL1,Jurkat,0.0
LARS2,MRPL43,Jurkat,0.0
RRM1,UQCRB,Jurkat,0.0
TIPIN,ZNRD1,Jurkat,0.0
EXOSC6,INTS3,Jurkat,0.0
MRPS14,MRPS16,Jurkat,0.0
GEMIN4,OPA1,Jurkat,0.0
EEF1G,RPL10,Jurkat,0.0
MRPS21,SF3B1,Jurkat,0.0
ADAT2,SNAPC1,Jurkat,0.0
PSMC1,ZMAT2,Jurkat,0.0
CEP152,HYPK,Jurkat,0.0
NEMF,ZNF598,Jurkat,0.0
SKIV2L,SRFBP1,Jurkat,0.0
NOC2L,TAF1A,Jurkat,0.0
EXOSC4,TUBGCP5,Jurkat,0.0
CDC23,SSBP1,Jurkat,0.0
RBM25,TSEN2,Jurkat,0.0
MRPL36,SNRPB,Jurkat,0.0
POLR3A,TAF1A,Jurkat,0.0
POLE,RFC4,Jurkat,0.0
CTNNBL1,MED1,Jurkat,0.0
MAX,RPL11,Jurkat,0.0
PTTG1,USE1,Jurkat,0.0
EIF4A1,FBXO28,Jurkat,0.0
CARS2,MRPS21,Jurkat,0.0
PNN,RPL10,Jurkat,0.0
RBBP8,ZNF830,Jurkat,0.0
CDC27,CENPW,Jurkat,1.0
MRPL32,YTHDC1,Jurkat,0.0
TAF1A,TRA2B,Jurkat,0.0
DDX46,PTTG1,Jurkat,0.0
CDC23,RPL24,Jurkat,0.0
ARL2,PSMB7,Jurkat,0.0
ELP4,MCM4,Jurkat,0.0
MRPS9,NFYC,Jurkat,0.0
COPE,MRPL42,Jurkat,0.0
MAPKAP1,RPL32,Jurkat,0.0
MRPL32,POLR3A,Jurkat,0.0
PNN,TRPM7,Jurkat,0.0
CDC16,MED9,Jurkat,0.0
MASTL,MTPAP,Jurkat,0.0
DDX18,ZNF511,Jurkat,0.0
FBXO28,MED14,Jurkat,0.0
NDUFB1,RPL36A,Jurkat,0.0
ARL2,CEP152,Jurkat,0.0
AARS2,NAT10,Jurkat,0.0
CENPP,DHODH,Jurkat,0.0
DHODH,RPLP1,Jurkat,0.0
GFER,TIMM22,Jurkat,0.0
DNTTIP2,MRPL16,Jurkat,0.0
SKA3,WARS2,Jurkat,0.0
HUS1,POLD1,Jurkat,1.0
LEO1,MRPS5,Jurkat,0.0
RBM25,SF3B1,Jurkat,0.0
ANKZF1,MRPS11,Jurkat,0.0
MED22,MRPS18B,Jurkat,0.0
MRPL36,RPTOR,Jurkat,0.0
NCBP1,RFC5,Jurkat,0.0
MED1,RPL11,Jurkat,0.0
NDUFB2,RPL35,Jurkat,0.0
HSCB,SNRNP70,Jurkat,0.0
NACA,WARS2,Jurkat,0.0
NAMPT,WDR7,Jurkat,0.0
CEP192,MRPL18,Jurkat,0.0
CDC40,PSMD4,Jurkat,0.0
COX7C,YTHDC1,Jurkat,0.0
PGD,SNRPB,Jurkat,0.0
EIF2B2,GNPAT,Jurkat,0.0
NOL10,RPTOR,Jurkat,0.0
IMPDH2,POLE,Jurkat,0.0
NOL9,TOMM22,Jurkat,0.0
ARL2,REXO2,Jurkat,0.0
NAT10,PNISR,Jurkat,0.0
GTPBP4,WDR77,Jurkat,0.0
PNISR,TRRAP,Jurkat,0.0
EIF4G2,FAM98B,Jurkat,0.0
NEMF,ZNF830,Jurkat,0.0
TAF1A,ZNF511,Jurkat,0.0
TGIF2,TRPM7,Jurkat,0.0
COPS4,TOMM22,Jurkat,0.0
MRPL11,NOLC1,Jurkat,0.0
CENPM,NIP7,Jurkat,0.0
CDC26,TCOF1,Jurkat,0.0
PWP1,SFXN1,Jurkat,0.0
FBXO28,METTL17,Jurkat,0.0
CDC26,MRPL13,Jurkat,0.0
MRPL37,TUBGCP3,Jurkat,0.0
UBA2,UBA3,Jurkat,0.0
CHMP2A,WDR61,Jurkat,1.0
SKIV2L,ZNF511,Jurkat,0.0
CDC26,TAF1,Jurkat,0.0
FARSA,MRPL39,Jurkat,0.0
IMPDH2,RPLP2,Jurkat,0.0
RPLP1,SNRPC,Jurkat,0.0
EIF3M,MCM4,Jurkat,0.0
AARS2,ATP1A1,Jurkat,0.0
COPE,POLR2K,Jurkat,0.0
BOD1L1,NAA25,Jurkat,0.0
LONP1,TAF1,Jurkat,0.0
MAX,PPCS,Jurkat,0.0
NEMF,SDHC,Jurkat,0.0
KCTD10,MRPL16,Jurkat,0.0
TUBGCP3,ZNRD1,Jurkat,0.0
SSBP1,VPS29,Jurkat,0.0
GEMIN4,TRNAU1AP,Jurkat,0.0
MZT1,SLC7A6OS,Jurkat,0.0
PFAS,PTCD1,Jurkat,0.0
NUP85,RBM25,Jurkat,0.0
MRPS30,TAF1A,Jurkat,0.0
MRPL37,ZNF830,Jurkat,0.0
ACTL6A,EXOSC4,Jurkat,0.0
