gene1_name,gene2_name,cell_line,label
ALDOC,GOT2,A549,0
ALDOC,HK1,A549,0
HK1,PGK1,A549,0
CASP8,CDK4,A549,0
DHFR,HDAC6,A549,0
EGFR,SMARCA4,A549,0
APC,HDAC1,A549,1
ARID1A,SMO,A549,0
JAK2,SMO,A549,0
GK,GK2,A549,0
CHEK1,KIT,A549,0
PARP1,TP53,A549,0
CHEK1,SMAD4,A549,0
FNTA,PRKDC,A549,0
TP53,WEE1,A549,0
CDKN2A,RB1,A549,0
AKT1,TSC1,A549,0
APC,PBRM1,A549,1
FBP1,LDHB,A549,0
BRCA2,VEGFA,A549,0
FBP2,H6PD,A549,0
ATM,ERBB2,A549,1
SIK1,SIK3,A549,0
AKT1,BTK,A549,0
ALK,GATA3,A549,0
GATA3,MET,A549,0
HK1,TALDO1,A549,0
ENO2,GAPDHS,A549,0
BRCA2,MAPK3,A549,0
FGFR2,SRC,A549,0
HDAC6,ROR1,A549,0
CDK6,CDK9,A549,0
BCL2L2,PARP1,A549,0
RRM2,SMO,A549,0
PDHX,TPI1,A549,0
CDKN2A,EGFR,A549,0
EGFR,NF1,A549,0
LDHC,PGAM1,A549,0
BRD4,SMARCA4,A549,0
BTK,PARP1,A549,1
FGFR2,GATA3,A549,0
PBRM1,SMARCA4,A549,0
BRAF,KIT,A549,0
BRAF,HDAC1,A549,0
G6PD,GAPDH,A549,0
MTOR,RUNX1,A549,0
PPIH,PPWD1,A549,0
LDHB,PDHX,A549,0
CDKN1B,TP53,A549,0
EGFR,PBRM1,A549,0
LDHC,PKLR,A549,0
KCNF1,KCNG1,A549,0
CDH1,PARP1,A549,0
CDK6,HDAC1,A549,0
CDK4,FNTA,A549,0
EPHA5,EPHA7,A549,0
CHCHD3,CHCHD6,A549,0
CDK6,VHL,A549,1
BCL2L1,WEE1,A549,0
PGK1,RPE,A549,0
RPIA,TALDO1,A549,0
ME2,RPE,A549,0
SMARCB1,SMO,A549,0
ROR1,WEE1,A549,0
PKLR,RPE,A549,0
ABL1,CDKN1B,A549,0
MSH6,SMO,A549,0
SMAD4,SMARCB1,A549,0
PRKDC,ROR1,A549,0
MET,PIK3R1,A549,0
ENO3,RPE,A549,0
CDK9,SMO,A549,0
PARP1,PRKDC,A549,0
ATM,BCL2,A549,0
HK2,PKLR,A549,0
PFKL,PGLS,A549,0
MTOR,RPS6KB1,A549,1
JAK2,MLH1,A549,0
ALK,MTOR,A549,0
FBP1,PDHA2,A549,0
ME2,PFKM,A549,0
TALDO1,TPI1,A549,0
APC,RPS6KB1,A549,1
ENO2,PGK1,A549,0
CDH1,FGFR2,A549,0
ERBB2,KIT,A549,1
ABL1,ERBB2,A549,0
BCL2L12,BIK,A549,0
HK2,MDH1,A549,0
ATM,MLH1,A549,0
DLD,PGK1,A549,0
EGFR,MLH1,A549,0
PBRM1,VEGFA,A549,0
RB1,SMARCB1,A549,0
CDK6,RRM2,A549,0
PBRM1,RUNX1,A549,0
GOT2,PGK2,A549,0
H6PD,PFKM,A549,0
IGF1R,SETD2,A549,0
HK2,ME2,A549,0
CASP8,CDKN1B,A549,0
CDH1,MET,A549,0
UBE2A,UBE2B,A549,0
IGF1R,KIT,A549,0
ADA,MLH1,A549,0
BRCA2,WEE1,A549,0
PFKP,PGD,A549,0
FLT3,RPS6KB1,A549,0
GOT2,LDHAL6B,A549,0
FGFR3,RRM2,A549,0
HDAC1,RRM2,A549,0
EGFR,TSC1,A549,0
BMF,BOK,A549,0
PGD,PGK2,A549,0
AKT1,SETD2,A549,0
PACSIN1,PACSIN2,A549,0
DLAT,ME1,A549,0
CHEK2,DHFR,A549,0
ENO3,PDHX,A549,0
RB1,SETD2,A549,0
HSP90AA1,UBC,A549,0
HK2,PDHB,A549,0
MET,MLH1,A549,0
ARID2,CDK6,A549,0
BBC3,BCL2L11,A549,0
ALDOB,PDHX,A549,0
KIT,VEGFA,A549,0
CHEK1,RPS6KB1,A549,0
GOT1,TKT,A549,0
CDK6,IGF1R,A549,0
BCL2L10,MAP2K1,A549,0
HSP90AA1,MCL1,A549,0
TP53,TSC1,A549,0
ENO3,PGAM2,A549,0
IGF1R,MTOR,A549,0
PDHA1,PGK2,A549,0
PDCD6,PEF1,A549,0
DLAT,LDHB,A549,0
JAK2,KDM6A,A549,0
G6PD,PGAM1,A549,0
BRAF,TYMS,A549,0
GATA3,KDM6A,A549,0
PARP1,SMARCA4,A549,0
EGFR,SMARCB1,A549,0
BCL2L1,MAPK1,A549,0
BRCA2,KDM6A,A549,0
GOT2,PFKM,A549,0
ENO3,TPI1,A549,0
BTK,MET,A549,0
FGFR3,PIK3R1,A549,0
PDGFRA,SMAD4,A549,0
TUBB,TUBB1,A549,0
HDAC1,WEE1,A549,0
KCNA7,KCNC2,A549,0
GOT1,ME1,A549,0
PIK3CA,RB1,A549,0
APC,TP53,A549,0
CDK4,RUNX1,A549,0
CDKN2A,WEE1,A549,0
LDHA,PGD,A549,0
PDHB,TALDO1,A549,0
FLT3,PIK3CA,A549,0
GOT1,PGK1,A549,0
PDHX,PFKP,A549,0
SMARCA4,SMARCB1,A549,0
CDKN2A,FGFR3,A549,0
GATA3,WEE1,A549,0
BRCA2,SETD2,A549,0
ALDOB,PDHB,A549,0
FGFR2,SETD2,A549,0
PDHA1,PDHX,A549,0
CASP8,KIT,A549,0
DLAT,PGK2,A549,0
ENO2,PFKP,A549,0
CDH1,CDK4,A549,0
UBE2E1,UBE2E2,A549,0
CHEK2,ROR1,A549,0
ALDOA,DLAT,A549,0
KDM6A,RRM2,A549,0
LDHB,PFKM,A549,0
BTK,MAP3K1,A549,1
ARID1A,PARP1,A549,0
KIT,RPS6KB1,A549,0
DLAT,PKLR,A549,0
WDR45,WDR45B,A549,0
FNTA,RUNX1,A549,0
CDKN1B,PRKDC,A549,0
CDK9,FGFR2,A549,0
PLXNA1,PLXNB1,A549,0
ALDOA,RPIA,A549,0
BRCA2,GATA3,A549,0
ATM,TYMS,A549,0
RPS6KB1,SGK1,A549,0
ALDOC,PKLR,A549,0
MTOR,UBC,A549,0
MAP2K1,MSH6,A549,0
MTOR,PBRM1,A549,0
FGFR3,KIT,A549,0
BCL2,TYMS,A549,0
RPS6KB1,SETD2,A549,0
ME1,PGAM2,A549,0
BRD4,FGFR3,A549,0
JAK2,WEE1,A549,0
MAP2K1,RPS6KB1,A549,0
CLCN6,CLCN7,A549,0
GNL3,GNL3L,A549,0
JAK2,PIK3R1,A549,0
DLD,PGLS,A549,0
ARID1A,MSH6,A549,0
ENO3,GAPDH,A549,0
IGF1R,SMARCA4,A549,0
ARID2,BRCA2,A549,1
BRD4,CDK6,A549,0
LDHB,ME1,A549,0
ERBB2,PARP1,A549,0
ERBB2,MTOR,A549,0
CDK6,CDKN2A,A549,0
RB1,RPS6KB1,A549,0
BTK,KIT,A549,0
GOT2,LDHC,A549,0
HDAC1,KMT2D,A549,0
PGK1,PKLR,A549,0
ALDOA,PGD,A549,0
GAPDH,LDHC,A549,0
CDK6,CHEK2,A549,0
BCL2L2,HSP90AA1,A549,0
HSP90AA1,MAP3K1,A549,0
HDAC1,PIK3CA,A549,0
SETD2,VEGFA,A549,0
UBE2D3,UBE2E2,A549,0
ABL1,CDKN2A,A549,0
DHFR,SETD2,A549,0
PTEN,RRM2,A549,0
PDHB,RPE,A549,0
ABL1,WEE1,A549,0
BRCA2,BTK,A549,1
ATP11B,ATP8A1,A549,0
ARSA,STS,A549,0
BCL2,KMT2D,A549,0
CDKN2A,PDGFRA,A549,0
ENO3,LDHA,A549,0
CHEK1,MAP2K1,A549,0
ARID2,CDKN2A,A549,1
BRD4,RRM2,A549,0
UBE2V1,UBE2V2,A549,0
MAP2K1,MAP2K2,A549,0
CDK4,PTEN,A549,0
PGAM1,PGD,A549,0
BCL2,CASP8,A549,0
ERBB2,MAP2K1,A549,0
APC,FLT3,A549,1
MDH1,RPE,A549,0
AKT1,SMAD4,A549,1
EGFR,SETD2,A549,0
TRAF4,TRAF5,A549,0
MDH1,ME2,A549,0
MAP2K1,MCL1,A549,0
EGFR,RB1,A549,0
ME1,PDHA1,A549,0
MAP2K1,MAP2K7,A549,0
GAPDH,LDHA,A549,0
MAPK1,UBC,A549,0
CDK9,PBRM1,A549,0
EGFR,GATA3,A549,0
AKT1,CDK9,A549,0
G6PD,PFKP,A549,0
RB1,SMAD4,A549,0
HK2,TPI1,A549,0
GOT2,PFKL,A549,0
ME1,PGAM1,A549,0
BCL2,CDK9,A549,0
FGFR2,MTOR,A549,0
BRAF,ROR1,A549,0
PDHA2,RPE,A549,0
ARID1A,SMAD4,A549,0
PLXNA1,PLXNA3,A549,0
BCL2,VEGFA,A549,0
ENO3,G6PD,A549,0
FGFR3,PRKDC,A549,0
BAD,BIK,A549,0
GOT2,PKM,A549,0
BRCA2,PBRM1,A549,0
CDH1,CDKN2A,A549,0
APOBEC3B,APOBEC3F,A549,0
CHEK2,VHL,A549,0
BCL2,MAP2K2,A549,0
KCNG1,KCNV1,A549,0
PDHX,PFKL,A549,0
MAP3K1,RB1,A549,0
ENO1,PGAM2,A549,0
APOBEC3B,APOBEC3D,A549,0
PARP1,SMO,A549,0
CDK1,CDK2,A549,0
CDH1,CHEK2,A549,0
MSH6,PTEN,A549,0
ABL1,SETD2,A549,0
JAK2,MSH6,A549,0
GAPDH,HK3,A549,0
PGK2,PGLS,A549,0
BCKDHB,PDHB,A549,0
RPE,TKT,A549,0
CHEK1,PIK3CA,A549,0
HK3,PFKM,A549,0
PARP1,PBRM1,A549,0
AKT1,MAP3K1,A549,0
FGFR3,WEE1,A549,0
HDAC1,PARP1,A549,0
STRN,STRN4,A549,0
PARP1,RUNX1,A549,0
ALDOB,PFKP,A549,0
MET,SETD2,A549,0
BRCA2,CDH1,A549,0
ALDOA,GOT2,A549,0
CDH1,HDAC1,A549,0
KIT,TP53,A549,0
ENO3,PGAM1,A549,0
ARID2,FLT3,A549,0
DAPK2,MYLK,A549,0
BRCA2,SMARCA4,A549,0
PTEN,VEGFA,A549,0
FNTA,VEGFA,A549,0
RPS6KB1,SMO,A549,0
FNTA,VHL,A549,0
PGAM1,PGAM4,A549,0
DLD,PGAM1,A549,0
CDKN1B,PARP1,A549,0
GGT1,GGT7,A549,0
MAP2K1,RB1,A549,0
HK3,TKT,A549,0
ATM,CDKN2A,A549,0
RB1,RUNX1,A549,0
APC,ERBB2,A549,1
G6PD,PGD,A549,0
HDAC6,MTOR,A549,0
RRM2,TSC1,A549,0
PIK3CA,SMARCB1,A549,0
CASP6,CASP8,A549,0
CDK10,CDK11A,A549,0
CASP8,SRC,A549,0
MAP3K1,NF1,A549,1
MTOR,PARP2,A549,0
ALK,CDKN2A,A549,0
APC,BRD4,A549,0
CDH1,SMARCB1,A549,0
GAPDH,PGAM1,A549,0
PBRM1,SETD2,A549,0
FBP2,HK2,A549,0
CDKN2A,ERBB2,A549,0
ALDOA,PFKP,A549,0
BCL2L1,UBC,A549,0
ARID2,FGFR2,A549,1
H6PD,PGAM1,A549,0
FGFR3,PIK3CA,A549,0
KMT2D,RRM2,A549,0
IGF1R,TYMS,A549,0
MET,SRC,A549,0
DLD,ENO2,A549,0
ADA,CHEK1,A549,0
PRKDC,SETD2,A549,0
DTX1,DTX4,A549,0
ERBB2,NF1,A549,1
RPS6KB1,RPS6KB2,A549,0
NF1,RRM2,A549,0
MCL1,UBB,A549,0
DLAT,FBP1,A549,0
BRD4,SRC,A549,0
HDAC6,SRC,A549,0
APC,CDKN1B,A549,0
ADA,BRAF,A549,0
GZMA,GZMB,A549,0
F7,F9,A549,0
ADA,ARID1A,A549,0
AKT1,KIT,A549,0
HSP90AA1,MAP2K2,A549,0
PLK1,PLK2,A549,0
FGFR2,HDAC1,A549,0
CHEK2,RPS6KB1,A549,0
ROR1,RUNX1,A549,0
CASP8,TYMS,A549,0
HK1,PDHA1,A549,0
BCL2,FNTA,A549,0
ITGA3,ITGA5,A549,0
MDH2,PDHB,A549,0
FNTA,JAK2,A549,0
BRAF,GATA3,A549,0
KMT2D,RUNX1,A549,0
ALK,CHEK2,A549,0
BCL2A1,WEE1,A549,0
CDK6,KDM6A,A549,0
TSC1,VEGFA,A549,0
FBP2,PDHB,A549,0
TRAF3,TRAF5,A549,0
BRCA2,HDAC1,A549,0
CASP8,SMARCB1,A549,0
LDHC,RPIA,A549,0
DCK,TK2,A549,0
AURKB,PLK4,A549,0
MDH1,ME1,A549,0
HDAC6,RPS6KB1,A549,0
CHEK1,GATA3,A549,0
DHFR,HSP90AA1,A549,0
G6PD,ME2,A549,0
ATP12A,ATP1A1,A549,0
CHEK1,RB1,A549,0
ADA,PTEN,A549,0
CDKN2A,SMARCA4,A549,0
FGFR3,RB1,A549,0
BCL2,KDM6A,A549,0
MAPK1,MTOR,A549,0
CDKN1B,RB1,A549,0
TRIM24,TRIM33,A549,0
RPS6KB1,SRC,A549,0
FBP1,RPIA,A549,0
CTSK,CTSL,A549,0
ALK,MSH6,A549,0
MET,RRM2,A549,0
BCL2L12,BOK,A549,0
MAPK1,MAPK4,A549,0
FGFR2,FGFR4,A549,0
SETD2,VHL,A549,0
EGFR,RPS6KB1,A549,0
APC,JAK2,A549,0
BRAF,CDKN1B,A549,0
H6PD,PGLS,A549,0
MAP3K1,VEGFA,A549,0
CDK4,PARP1,A549,0
ABL1,TP53,A549,0
ALDOC,MDH1,A549,0
ALDOA,MDH2,A549,0
HDAC5,HDAC9,A549,0
KDM6A,MET,A549,0
HSP90AA1,PIK3R1,A549,0
BRAF,PTEN,A549,0
ADAM28,ADAM9,A549,0
APC,PIK3R1,A549,1
MAP2K1,SMAD4,A549,0
DTX1,DTX2,A549,0
CDK6,HSP90AA1,A549,1
ALDOB,PGD,A549,0
BRCA1,HSP90AA1,A549,0
DLAT,GOT2,A549,0
DLD,MDH2,A549,0
MDH1,PGK2,A549,0
KCNB2,KCNS1,A549,0
FNTA,HDAC6,A549,0
ADA,TSC1,A549,0
APC,NF1,A549,1
BAD,BBC3,A549,0
ARID1A,EGFR,A549,0
CDK9,GATA3,A549,0
EGFR,WEE1,A549,0
ACACA,ACACB,A549,0
BRCA2,UBC,A549,0
CORO1A,CORO1B,A549,0
BCL2A1,BCL2L2,A549,0
FNTA,NF1,A549,0
KIT,SMARCA4,A549,0
ALK,PRKDC,A549,0
ADA,WEE1,A549,0
BNIP3L,HRK,A549,0
CDKN2A,PIK3CA,A549,0
FGFR2,ROR1,A549,0
GATA3,RB1,A549,0
CHEK1,SMO,A549,0
KCNG3,KCNG4,A549,0
CDKN1B,KMT2D,A549,0
ERBB2,VHL,A549,0
BCL2L10,UBB,A549,0
BCL2L10,BCL2L2,A549,0
ARID2,RRM2,A549,0
DLAT,PGLS,A549,0
FLT3,MTOR,A549,1
ALK,TYMS,A549,0
LDHA,ME1,A549,0
KIT,PRKDC,A549,0
ARID2,TP53,A549,1
ALDOB,PGK2,A549,0
LDHAL6B,PFKL,A549,0
GATA3,IGF1R,A549,0
ARID2,HSP90AA1,A549,0
ALDOB,PGLS,A549,0
ERBB2,MLH1,A549,1
SETD2,SMARCA4,A549,0
PARP1,UBC,A549,0
KDM6A,MAP3K1,A549,1
FNTA,HSP90AA1,A549,0
DLAT,PGAM1,A549,0
IGF1R,RUNX1,A549,0
G6PD,TKT,A549,0
HK1,PFKM,A549,0
BRCA2,MLH1,A549,0
ADA,RRM2,A549,0
CHEK1,FNTA,A549,0
APC,BTK,A549,1
BTK,KDM6A,A549,0
ABL1,FNTA,A549,0
DLAT,ME2,A549,0
H6PD,ME2,A549,0
AKT2,HSP90AA1,A549,0
ALDOA,TALDO1,A549,0
HK2,PGD,A549,0
MET,RUNX1,A549,0
ENO1,ME1,A549,0
CAMK1D,CAMK1G,A549,0
ADA,AKT1,A549,0
GAPDH,PGAM2,A549,0
FBP2,GAPDH,A549,0
BRD4,PRKDC,A549,0
ATM,FNTA,A549,0
SPOP,SPOPL,A549,0
CHEK1,PTEN,A549,0
CDK4,PBRM1,A549,0
RRM2,TYMS,A549,0
KMT2D,PRKDC,A549,0
ENO3,GOT1,A549,0
NF1,TP53,A549,0
BAX,BIK,A549,0
HRK,PMAIP1,A549,0
KLHL1,KLHL20,A549,0
ARID2,PRKDC,A549,0
BCL2L2,BRCA1,A549,0
PIK3CA,SETD2,A549,0
BRCA1,CHEK1,A549,0
GATA3,SMO,A549,0
H6PD,HK1,A549,0
AKT1,SMARCA4,A549,0
PRKCQ,PRKCZ,A549,0
ALDOA,FBP2,A549,0
BRCA2,NF1,A549,0
MTOR,SETD2,A549,0
ENO1,LDHC,A549,0
RUNX1,TYMS,A549,0
BBC3,BNIP3,A549,0
LONP1,LONP2,A549,0
BCL2L2,MTOR,A549,0
ARID1A,PIK3CA,A549,0
PIK3R1,PTEN,A549,0
ENO1,HK1,A549,0
BRAF,SETD2,A549,0
HK3,PGAM2,A549,0
BTK,MLH1,A549,1
PGLS,TALDO1,A549,0
STRN3,STRN4,A549,0
UBE2D4,UBE2E1,A549,0
RIOK1,RIOK3,A549,0
UBE2NL,UBE2S,A549,0
ARID2,HDAC1,A549,0
KDM6A,MLH1,A549,0
ARID1A,FGFR3,A549,0
PTEN,VHL,A549,0
CHEK2,HSP90AA1,A549,0
PARP1,PARP3,A549,0
PTEN,SMARCB1,A549,0
FGFR3,SMAD4,A549,0
UBE2D2,UBE2L3,A549,0
BTK,CDH1,A549,0
CFL1,DSTN,A549,0
CDK6,PBRM1,A549,1
ENO2,PGAM2,A549,0
ALDOC,PDHB,A549,0
PARP2,UBB,A549,0
FGFR2,PDGFRA,A549,0
ALK,PIK3R1,A549,0
FLT3,PIK3R1,A549,0
MAPK3,MTOR,A549,0
CDK4,MLH1,A549,0
FGFR3,SETD2,A549,0
FNTA,HDAC1,A549,0
CDK9,CDKN2A,A549,0
H6PD,PFKP,A549,0
PGK1,PGK2,A549,0
PMPCB,UQCRC1,A549,0
HSP90AA1,IGF1R,A549,0
GGT1,GGT5,A549,0
ABL1,BTK,A549,1
PDGFRA,PDGFRB,A549,0
FNTA,SMAD4,A549,0
AKT2,BCL2L2,A549,0
KDM6A,MTOR,A549,0
BRCA2,JAK2,A549,0
GATA3,MAP3K1,A549,1
CHEK1,KMT2D,A549,0
KMT2D,SMO,A549,0
KIT,VHL,A549,0
BCL2L2,BRCA2,A549,0
ATM,CASP8,A549,0
PDHA1,PFKL,A549,0
PDHB,PGD,A549,0
FBP2,RPE,A549,0
GPT,GPT2,A549,0
FGFR3,HSP90AA1,A549,0
HSP90AA1,SMARCB1,A549,0
UHRF1,UHRF2,A549,0
ARHGEF10,ARHGEF10L,A549,0
AKT2,MAPK3,A549,0
PDHA2,PDHX,A549,0
DLD,RPE,A549,0
ME1,PDHX,A549,0
CDH1,PBRM1,A549,0
H6PD,PGK2,A549,0
ARID2,KDM6A,A549,0
STRN,STRN3,A549,0
H6PD,RPE,A549,0
DLAT,HK1,A549,0
KMT2D,TYMS,A549,0
FGFR3,MAP2K1,A549,0
CCT6A,CCT6B,A549,0
BCL2L2,MAPK1,A549,0
ALDOC,RPIA,A549,0
KIT,PIK3R1,A549,0
MFGE8,NRP1,A549,0
EGFR,MET,A549,0
CTSE,REN,A549,0
GOT2,PGK1,A549,0
GATA3,HDAC6,A549,0
IGF1R,PARP1,A549,0
ENO1,PGK1,A549,0
IGF1R,PTEN,A549,0
KDM6A,RB1,A549,0
PFKP,PKLR,A549,0
MAP3K1,PIK3CA,A549,0
BRCA2,SMARCB1,A549,0
MET,PDGFRA,A549,0
FNTA,TSC1,A549,0
MET,MTOR,A549,0
ABL1,FLT3,A549,0
CDKN2A,TP53,A549,0
CASP8,DHFR,A549,0
HDAC4,HDAC5,A549,0
BTK,WEE1,A549,1
BTK,SMO,A549,0
BRAF,PBRM1,A549,0
NF1,SMAD4,A549,0
LDHAL6B,LDHC,A549,0
BRAF,MAP3K1,A549,1
AKT2,MAP2K2,A549,0
FBP1,PGLS,A549,0
ARID1A,ERBB2,A549,1
JAK2,PARP1,A549,0
ENO1,PFKL,A549,0
FGFR3,FGFR4,A549,0
DPP7,PRCP,A549,0
LDHAL6B,PGD,A549,0
DHFR,PARP1,A549,0
HK1,LDHC,A549,0
ATM,SMAD4,A549,0
ME1,PGK1,A549,0
FNTA,KMT2D,A549,0
ABL1,PIK3CA,A549,0
BCL2L1,PARP1,A549,0
BRAF,MET,A549,0
MDH2,PKLR,A549,0
GAPDHS,HK3,A549,0
GAPDHS,GOT2,A549,0
CDK9,RB1,A549,0
BBC3,PMAIP1,A549,0
BCL2,PARP2,A549,0
GAPDH,HK2,A549,0
PFKL,PGD,A549,0
CDK9,VEGFA,A549,0
ALK,ARID1A,A549,0
ADA,BTK,A549,1
PBRM1,PIK3CA,A549,0
ATM,FGFR2,A549,0
CDK6,JAK2,A549,0
LPIN1,LPIN3,A549,0
HSP90AA1,SRC,A549,0
CUL1,CUL2,A549,0
APC,SMO,A549,1
TYMS,VEGFA,A549,0
ALDOA,PDHX,A549,0
ALDOB,GAPDH,A549,0
GOT1,PGAM1,A549,0
MTOR,PIK3R1,A549,1
PFKP,PGLS,A549,0
IGF1R,RB1,A549,0
MAPK3,MAPK4,A549,0
BRCA1,MTOR,A549,0
BRCA1,BRCA2,A549,0
AICDA,APOBEC3F,A549,0
HSP90AA1,RB1,A549,0
KDM6A,TYMS,A549,0
AICDA,APOBEC3D,A549,0
BRD4,HDAC1,A549,0
CDK4,ROR1,A549,0
PFKL,PGK1,A549,0
DLD,GAPDH,A549,0
MTOR,WEE1,A549,0
G6PD,H6PD,A549,0
ME1,ME3,A549,0
BCL2L1,MAP2K1,A549,0
GATA3,MTOR,A549,1
PTEN,TYMS,A549,0
DHFR,ERBB2,A549,0
ERBB2,PIK3CA,A549,0
ARID2,PBRM1,A549,0
BTK,FLT3,A549,0
RPS6KB1,VHL,A549,0
GATA3,PIK3R1,A549,0
BIRC2,BIRC3,A549,0
MAP3K1,MLH1,A549,1
CASP8,PRKDC,A549,0
GAPDHS,TALDO1,A549,0
ADA,TP53,A549,0
UBE2D1,UBE2D2,A549,0
ATP6V1B1,ATP6V1B2,A549,0
ATM,BRAF,A549,0
ATP6V0D1,ATP6V0D2,A549,0
NF1,TYMS,A549,0
ALDOB,ENO1,A549,0
PDHA1,PKM,A549,0
BRAF,VEGFA,A549,0
JAK2,TSC1,A549,0
CDK6,SRC,A549,0
G6PD,LDHC,A549,0
PARP1,PIK3CA,A549,0
ERBB2,RB1,A549,1
DLD,RPIA,A549,0
CDK9,CHEK1,A549,0
KDM6A,TP53,A549,0
CHEK2,MAP2K1,A549,0
FGFR3,VHL,A549,0
KCNF1,KCNV1,A549,0
LDHC,RPE,A549,0
LDHC,PDHA1,A549,0
BAX,BOK,A549,0
ALK,SMARCB1,A549,0
ATM,CDK6,A549,0
JAK2,PTEN,A549,0
ALDOA,MDH1,A549,0
ALDOA,PGK2,A549,0
FBP2,PDHA2,A549,0
BUB3,RAE1,A549,0
ARID1A,IGF1R,A549,0
ENO1,LDHAL6B,A549,0
LDHAL6B,PGAM1,A549,0
FGFR2,VHL,A549,0
BID,BMF,A549,0
BRD4,HSP90AA1,A549,0
BCL2,PRKDC,A549,0
PDHA1,PGAM1,A549,0
ARF4,ARF5,A549,0
KLHL12,KLHL20,A549,0
ARID1A,PTEN,A549,0
KCNV1,KCNV2,A549,0
ATM,PDGFRA,A549,0
FGFR3,VEGFA,A549,0
ALDOA,TPI1,A549,0
DLD,HK2,A549,0
HK3,MDH1,A549,0
NF1,ROR1,A549,0
FLT3,RRM2,A549,0
ADA,SMO,A549,0
CHEK1,TSC1,A549,0
BBC3,BID,A549,0
BCL2,BCL2L2,A549,0
BCL2L12,HRK,A549,0
ARID1A,KIT,A549,0
GATA3,MSH6,A549,0
CDKN1B,CDKN2A,A549,0
DLD,PDHB,A549,0
CDH1,IGF1R,A549,0
KCNC2,KCNC3,A549,0
CHEK2,PRKDC,A549,0
ATM,BTK,A549,0
ATP2B2,ATP2B4,A549,0
BRD4,SMO,A549,0
ALDOB,RPE,A549,0
KCNA1,KCNC3,A549,0
MDH2,TPI1,A549,0
DHFR,TP53,A549,0
APC,BRAF,A549,1
CDH1,NF1,A549,0
ENO2,GOT2,A549,0
BCL2,SMARCA4,A549,0
FGFR2,MSH6,A549,0
EGFR,PTEN,A549,0
PDHB,PDHX,A549,0
BCL2,FGFR2,A549,0
GZMA,GZMM,A549,0
PRKDC,TP53,A549,0
ARID2,VHL,A549,0
CDH1,GATA3,A549,0
ALK,VEGFA,A549,0
ALDOA,GAPDHS,A549,0
RUNX1,SMO,A549,0
ALK,MAP3K1,A549,1
PKLR,TKT,A549,0
GOT1,HK3,A549,0
BTK,PBRM1,A549,1
FGFR2,RUNX1,A549,0
ALDOC,TPI1,A549,0
FBP1,GAPDH,A549,0
RNASE2,RNASE3,A549,0
MAP2K1,VEGFA,A549,0
BCL2,HSP90AA1,A549,0
HSP90AA1,MAP2K1,A549,0
ADA,RB1,A549,0
ATM,KDM6A,A549,0
AKT1,CDK4,A549,0
PRKDC,SMARCB1,A549,1
SETD2,TYMS,A549,0
CDK6,PIK3CA,A549,0
CDH1,FGFR3,A549,0
BTK,MTOR,A549,0
FLT3,ROR1,A549,0
PFKM,PGAM2,A549,0
PDHB,RPIA,A549,0
MSH6,RB1,A549,0
ADA,CDH1,A549,0
AKT2,RPS6KB1,A549,0
MAPK1,PARP2,A549,0
HSP90AA1,PARP2,A549,0
LCK,YES1,A549,0
UBE2Q1,UBE2Q2,A549,0
CHEK2,IGF1R,A549,0
MAP3K1,WEE1,A549,0
DHFR,SRC,A549,0
ADA,KDM6A,A549,0
KCNA1,KCND1,A549,0
BTK,PIK3CA,A549,0
MDH2,TALDO1,A549,0
HSP90AA1,PDGFRA,A549,0
HDAC1,RPS6KB1,A549,0
TRIM28,TRIM33,A549,0
YWHAG,YWHAZ,A549,0
ATM,DHFR,A549,0
AKT1,ROR1,A549,0
PDHA1,PDHB,A549,0
ERBB2,SMARCB1,A549,0
LDHC,PGK2,A549,0
HDAC1,TP53,A549,0
G6PD,ME1,A549,0
GATA3,RRM2,A549,0
ADA,CDK6,A549,0
ATM,SRC,A549,0
BRCA2,CDKN1B,A549,0
CASP8,CDH1,A549,0
BCL2,BRCA2,A549,0
ENO3,PDHB,A549,0
ALDOA,ENO2,A549,0
CHEK1,MSH6,A549,0
BCL2L2,WEE1,A549,0
KIT,MET,A549,0
ADA,FLT3,A549,0
FBP2,ME2,A549,0
HK3,RPE,A549,0
GATA3,ROR1,A549,0
CCL18,CCL3,A549,0
BCL2L11,BID,A549,0
MAP2K1,MAPK1,A549,0
ARHGEF1,ARHGEF3,A549,0
GOT2,TKT,A549,0
BRAF,CDKN2A,A549,0
PIK3R1,RB1,A549,0
BRCA2,FLT3,A549,0
SMARCA4,SRC,A549,0
MSH6,SMARCA4,A549,0
ALDOA,ALDOC,A549,0
ATP1A1,ATP1A2,A549,0
BRCA2,PTEN,A549,0
KCNH2,KCNH5,A549,0
BCL2,WEE1,A549,0
ALK,RUNX1,A549,0
ALDOB,HK2,A549,0
FBP1,MDH1,A549,0
BRCA1,MAP2K1,A549,0
PARP1,VEGFA,A549,0
DLD,PKLR,A549,0
ARID1A,HDAC1,A549,0
PARP1,RB1,A549,0
CHEK1,VEGFA,A549,0
CASP8,FLT3,A549,0
BCL2L12,BNIP3,A549,0
ME2,PKLR,A549,0
ALDOC,GAPDH,A549,0
FBP2,PGK2,A549,0
AKT1,WEE1,A549,0
HK1,TPI1,A549,0
BCL2L10,MAP2K2,A549,0
AKT1,BCL2L10,A549,0
PDHA1,PGLS,A549,0
ENO1,LDHA,A549,0
MDH2,RPIA,A549,0
CTSD,PGC,A549,0
TALDO1,TKT,A549,0
HSP90AA1,RUNX1,A549,0
